Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
22/05/2026;;00000000010530;MACA  ARGENTINA KG;1,150;21,84;18,99;13,39;0,00;0,00;8,45;38,71;63,16;0,28;97,98;C;;
22/05/2026;;00000000010529;MACA VERDE KG;1,240;21,07;16,99;14,47;0,00;0,00;6,60;31,32;45,60;0,27;98,25;C;;
22/05/2026;;00000000010508;CEBOLA MIUDA KG;4,255;19,11;4,49;8,51;0,00;0,00;10,60;55,47;124,56;0,25;98,50;C;;
22/05/2026;;00000000010512;PEPINO JAPONES KG;3,040;15,17;4,99;13,33;0,00;0,00;1,84;12,14;13,82;0,20;98,70;C;;
22/05/2026;;00000000010532;KIWI KG;0,505;12,62;24,99;8,49;0,00;0,00;4,13;32,69;48,57;0,16;98,86;C;;
22/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;3,000;11,97;3,99;0,00;0,00;0,00;11,97;100,00;0,00;0,15;99,01;C;;
22/05/2026;;00000000009239;BANANA PROMOCAO BDJ;4,000;11,96;2,99;0,00;1,55;0,55;11,96;82,38;0,00;0,15;99,17;C;;
22/05/2026;;00000000010523;ABACATE KG;2,295;10,08;4,39;6,24;0,00;0,00;3,84;38,07;61,48;0,13;99,30;C;;
22/05/2026;;00000000010691;CAQUI BANDEJA;2,000;9,98;4,99;8,00;0,00;0,00;1,98;19,84;24,75;0,13;99,43;C;;
22/05/2026;;00000000010514;GENGIBRE KG;0,475;7,02;14,78;2,92;0,00;0,33;4,10;53,69;140,13;0,09;99,52;C;;
22/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,42;0,00;0,00;1,07;16,49;19,74;0,08;99,60;C;;
22/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;0,375;5,25;14,00;2,83;0,00;0,00;2,41;46,00;85,19;0,07;99,67;C;;
22/05/2026;;00000000004689;SUCO DA CASA MORANGO 300ML;1,000;4,99;4,99;0,00;0,00;0,00;4,99;100,00;0,00;0,06;99,73;C;;
22/05/2026;;00000000012312;LOURO UN.;3,000;4,47;1,49;3,60;0,00;0,00;0,87;19,46;24,17;0,06;99,79;C;;
22/05/2026;;00000000011609;MOUSSE DE MARACUJA DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,05;99,84;C;;
22/05/2026;;00000000004080;UVA PRETA S/ CAROCO KG;0,475;3,08;6,48;33,25;0,00;0,00;-30,17;-979,55;-90,74;0,04;99,88;C;;
22/05/2026;;00000000012320;SALSINHA UN;2,000;2,98;1,49;3,40;0,00;0,00;-0,42;-14,09;-12,35;0,04;99,92;C;;
22/05/2026;;00000000010531;MACA FUJI KG;0,190;2,66;14,00;1,38;0,00;0,00;1,28;48,14;92,84;0,03;99,95;C;;
22/05/2026;;00000000010511;REPOLHO ROXO KG;0,245;2,20;8,98;0,91;0,00;0,00;1,29;58,57;141,39;0,03;99,98;C;;
22/05/2026;;00000000012306;HORTELA UN;1,000;1,49;1,49;0,70;0,00;0,00;0,79;53,02;112,86;0,02;100,00;C;;
23/05/2026;;00000000002494;BATATA LISA KG;135,790;1084,93;7,99;843,64;0,00;0,00;241,29;22,24;28,60;11,32;11,32;A;;
23/05/2026;;00000000002519;OVOS CARTELA COM 30;33,000;593,67;17,99;478,65;0,00;0,00;115,02;19,37;24,03;6,20;17,52;A;;
23/05/2026;;00000000008064;OVOS CARTELA COM 20;48,000;575,52;11,99;271,50;0,00;0,00;304,02;52,83;111,98;6,01;23,53;A;;
23/05/2026;;00000000004801;BANANA PRATA KG;107,690;537,33;4,99;369,63;0,00;0,00;167,70;31,21;45,37;5,61;29,13;A;;
23/05/2026;;00000000002496;ALHO KG;27,595;496,63;18,00;376,22;34,76;0,00;120,41;17,25;32,00;5,18;34,32;A;;
23/05/2026;;00000000004799;CENOURA KG;67,080;475,80;7,09;427,98;0,00;0,00;47,82;10,05;11,17;4,97;39,28;A;;
23/05/2026;;00000000002497;TOMATE CARMEM KG;59,515;472,63;7,94;409,15;0,00;0,00;63,48;13,43;15,51;4,93;44,22;A;;
23/05/2026;;00000000010772;TOMATE ITALIANO KG;46,090;413,06;8,96;312,15;0,00;0,00;100,91;24,43;32,33;4,31;48,53;A;;
23/05/2026;;00000000002495;CEBOLA GRAUDA KG;63,380;328,98;5,19;261,22;0,00;0,00;67,76;20,60;25,94;3,43;51,96;A;;
23/05/2026;;00000000010522;MARACUJA KG;36,330;290,31;7,99;186,65;0,00;0,00;103,66;35,71;55,53;3,03;54,99;A;;
23/05/2026;;00000000010507;QUIABO KG;31,413;250,96;7,99;306,62;0,00;0,00;-55,66;-22,18;-18,15;2,62;57,61;A;;
23/05/2026;;00000000011761;TANGERINA POKAN KG;57,760;230,37;3,99;150,13;0,00;0,00;80,24;34,83;53,44;2,40;60,02;A;;
23/05/2026;;00000000010627;MACA GALA KG;22,475;202,05;8,99;155,21;0,00;0,00;46,84;23,18;30,18;2,11;62,12;A;;
23/05/2026;;00000000002502;PIMENTAO KG;24,135;175,95;7,29;122,23;0,00;0,00;53,72;30,53;43,95;1,84;63,96;A;;
23/05/2026;;00000000012302;ALFACE CRESPA UN.;68,000;169,32;2,49;85,00;0,00;0,00;84,32;49,80;99,20;1,77;65,73;A;;
23/05/2026;;00000000010525;MANGA PALMER KG;27,545;164,97;5,99;124,30;0,00;0,00;40,67;24,65;32,72;1,72;67,45;A;;
23/05/2026;;00000000010684;MORANGO BANDEJA UN.;20,000;159,80;7,99;103,00;0,00;0,00;56,80;35,54;55,15;1,67;69,12;A;;
23/05/2026;;00000000000471;CARTELA OVOS C/12;22,000;153,78;6,99;141,66;0,00;0,00;12,12;7,88;8,56;1,61;70,72;A;;
23/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;17,000;152,83;8,99;125,20;0,00;0,00;27,63;18,08;22,07;1,60;72,32;A;;
23/05/2026;;00000000004797;LARANJA PERA KG;38,045;144,19;3,79;114,13;0,00;0,00;30,05;20,84;26,33;1,50;73,82;A;;
23/05/2026;;00000000007660;PERA WILLIAM KG;14,400;143,86;9,99;108,15;0,00;0,00;35,71;24,83;33,02;1,50;75,32;A;;
23/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;24,000;143,76;5,99;140,20;0,00;0,00;3,56;2,48;2,54;1,50;76,82;A;;
23/05/2026;;00000000012309;BROCOLIS UN;20,000;139,80;6,99;116,00;0,00;0,00;23,80;17,02;20,52;1,46;78,28;A;;
23/05/2026;;00000000002137;MACA GALA SC 850GR;26,000;130,64;5,02;107,58;0,00;0,00;23,06;17,65;21,44;1,36;79,65;A;;
23/05/2026;;00000000010518;BANANA DAGUA KG;30,860;123,09;3,99;84,30;0,00;0,00;38,79;31,52;46,02;1,28;80,93;B;;
23/05/2026;;00000000002498;LIMAO KG;37,750;120,42;3,19;100,28;0,00;0,00;20,14;16,72;20,08;1,26;82,19;B;;
23/05/2026;;00000000004804;INHAME KG;22,310;104,66;4,69;64,11;0,00;0,00;40,55;38,75;63,26;1,09;83,28;B;;
23/05/2026;;00000000012307;CHEIRO VERDE UN.;41,000;102,09;2,49;69,70;0,00;0,00;32,39;31,73;46,47;1,07;84,35;B;;
23/05/2026;;00000000012305;COENTRO UN.;68,000;101,32;1,49;115,60;0,00;0,00;-14,28;-14,09;-12,35;1,06;85,40;B;;
23/05/2026;;00000000005062;MAMAO PAPAIA UN.;22,000;98,78;4,49;79,31;0,00;0,00;19,47;19,71;24,55;1,03;86,44;B;;
23/05/2026;;00000000012304;COUVE UN.;39,000;97,11;2,49;58,50;0,00;0,00;38,61;39,76;66,00;1,01;87,45;B;;
23/05/2026;;00000000004803;JILO KG;10,275;82,12;7,99;54,35;0,00;0,00;27,77;33,81;51,08;0,86;88,31;B;;
23/05/2026;;00000000004793;ABOBORA SERGIPANA KG;16,345;81,56;4,99;55,43;0,00;0,00;26,13;32,03;47,13;0,85;89,16;B;;
23/05/2026;;00000000010510;REPOLHO KG;19,305;81,22;4,21;60,74;0,00;0,00;20,48;25,21;33,71;0,85;90,00;B;;
23/05/2026;;00000000004889;MELANCIA KG;17,253;65,39;3,79;47,20;0,00;0,00;18,19;27,82;38,53;0,68;90,69;B;;
23/05/2026;;00000000001557;BATATA DOCE KG;11,760;55,17;4,69;41,99;0,00;0,00;13,18;23,90;31,40;0,58;91,26;B;;
23/05/2026;;00000000012320;SALSINHA UN;35,000;52,15;1,49;59,50;0,00;0,00;-7,35;-14,09;-12,35;0,54;91,81;B;;
23/05/2026;;00000000010512;PEPINO JAPONES KG;10,180;50,78;4,99;44,37;0,00;0,00;6,41;12,62;14,44;0,53;92,34;B;;
23/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;3,545;49,63;14,00;28,62;0,00;0,00;21,01;42,34;73,44;0,52;92,86;B;;
23/05/2026;;00000000010526;COCO SECO KG;9,440;45,22;4,79;30,92;9,04;0,00;14,30;11,63;46,26;0,47;93,33;B;;
23/05/2026;;00000000010505;ABOBRINHA KG;11,585;38,50;3,32;40,27;0,00;0,00;-1,77;-4,59;-4,39;0,40;93,73;B;;
23/05/2026;;00000000010530;MACA  ARGENTINA KG;2,015;38,26;18,99;22,51;0,00;0,00;15,75;41,17;69,99;0,40;94,13;B;;
23/05/2026;;00000000004798;BETERRABA KG;7,450;37,17;4,99;31,42;0,00;0,00;5,75;15,47;18,30;0,39;94,52;B;;
23/05/2026;;00000000004796;CHUCHU KG;10,035;36,03;3,59;23,63;0,00;0,00;12,40;34,41;52,46;0,38;94,89;B;;
23/05/2026;;00000000011623;TORTINHA DE LIMAO DA CASA P;6,000;35,94;5,99;0,00;0,00;0,00;35,94;100,00;0,00;0,38;95,27;C;;
23/05/2026;;00000000012303;AGRIAO UN.;13,000;32,37;2,49;15,60;0,00;0,00;16,77;51,81;107,50;0,34;95,61;C;;
23/05/2026;;00000000010513;PEPINO KG;6,415;31,36;4,89;26,16;0,00;0,00;5,20;16,58;19,88;0,33;95,93;C;;
23/05/2026;;00000000010509;CEBOLA ROXA KG;4,660;31,18;6,69;27,19;0,00;0,00;3,99;12,78;14,66;0,33;96,26;C;;
23/05/2026;;00000000010521;MELAO COMUM KG;5,754;29,87;5,19;23,75;0,00;0,00;6,12;20,50;25,78;0,31;96,57;C;;
23/05/2026;;00000000010529;MACA VERDE KG;1,695;28,79;16,99;19,78;0,00;0,00;9,01;31,29;45,55;0,30;96,87;C;;
23/05/2026;;00000000010514;GENGIBRE KG;1,760;26,02;14,78;10,78;0,00;2,00;15,24;50,87;141,37;0,27;97,14;C;;
23/05/2026;;00000000010523;ABACATE KG;5,525;24,25;4,39;15,00;0,00;0,00;9,25;38,16;61,72;0,25;97,39;C;;
23/05/2026;;00000000010506;BERINJELA KG;3,475;23,59;6,79;14,94;0,00;0,00;8,65;36,66;57,89;0,25;97,64;C;;
23/05/2026;;00000000011048;AIPIM KG;7,310;21,85;2,99;13,60;0,00;0,00;8,25;37,77;60,70;0,23;97,87;C;;
23/05/2026;;00000000002430;GOIABA  KG;2,155;21,53;9,99;22,28;0,00;0,00;-0,75;-3,49;-3,38;0,22;98,09;C;;
23/05/2026;;00000000003375;PERA PORTUGUESA KG;0,740;18,42;24,89;13,02;0,00;0,00;5,40;29,33;41,51;0,19;98,29;C;;
23/05/2026;;00000000004802;ABACAXI GRANDE UN.;2,000;15,98;7,99;14,00;0,00;0,00;1,98;12,39;14,14;0,17;98,45;C;;
23/05/2026;;00000000010691;CAQUI BANDEJA;3,000;14,97;4,99;12,00;0,00;0,00;2,97;19,84;24,75;0,16;98,61;C;;
23/05/2026;;00000000010508;CEBOLA MIUDA KG;3,060;13,74;4,49;6,12;0,00;0,00;7,62;55,46;124,51;0,14;98,75;C;;
23/05/2026;;00000000004887;AMEIXA FRESCA KG;0,680;13,60;20,00;9,24;0,00;0,00;4,36;32,05;47,17;0,14;98,89;C;;
23/05/2026;;00000000012306;HORTELA UN;9,000;13,41;1,49;8,10;0,00;0,00;5,31;39,60;65,56;0,14;99,03;C;;
23/05/2026;;00000000007657;MAMAO FORMOSA KG;2,207;13,22;5,99;6,62;0,00;0,00;6,60;49,92;99,67;0,14;99,17;C;;
23/05/2026;;00000000004689;SUCO DA CASA MORANGO 300ML;2,000;9,98;4,99;0,00;0,00;0,00;9,98;100,00;0,00;0,10;99,28;C;;
23/05/2026;;00000000010685;BATATA BAROA BANDEJA;2,000;9,98;4,99;6,30;0,00;0,00;3,68;36,87;58,41;0,10;99,38;C;;
23/05/2026;;00000000009982;MELAO UNID;2,000;8,98;4,49;0,00;0,00;0,00;8,98;100,00;0,00;0,09;99,47;C;;
23/05/2026;;00000000010531;MACA FUJI KG;0,545;7,62;13,98;4,02;0,00;0,00;3,60;47,22;89,45;0,08;99,55;C;;
23/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,42;0,00;0,00;1,07;16,49;19,74;0,07;99,62;C;;
23/05/2026;;00000000009239;BANANA PROMOCAO BDJ;2,000;5,98;2,99;0,00;0,72;0,55;5,98;78,75;0,00;0,06;99,68;C;;
23/05/2026;;00000000007656;BATATA BAROA BDJ UNIDADE;1,000;5,89;5,89;4,20;0,00;0,00;1,69;28,69;40,24;0,06;99,75;C;;
23/05/2026;;00000000002429;TOMATE CEREJA UN.;1,000;4,99;4,99;4,58;0,00;0,00;0,41;8,22;8,95;0,05;99,80;C;;
23/05/2026;;00000000007308;SALSA G;5,000;4,95;0,99;17,50;0,00;0,00;-12,55;-253,54;-71,71;0,05;99,85;C;;
23/05/2026;;00000000010528;CAQUI KG;0,600;4,19;6,98;3,45;0,00;0,00;0,74;17,66;21,45;0,04;99,89;C;;
23/05/2026;;00000000010532;KIWI KG;0,165;4,12;24,97;2,78;0,00;0,00;1,34;32,64;48,45;0,04;99,94;C;;
23/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,04;99,98;C;;
23/05/2026;;00000000000258;CENOURA PROMOCAO KG;1,065;2,12;1,99;6,92;0,00;0,00;-4,80;-226,53;-69,38;0,02;100,00;C;;
24/05/2026;;00000000002494;BATATA LISA KG;102,440;818,45;7,99;634,52;0,00;0,00;183,93;22,47;28,99;12,62;12,62;A;;
24/05/2026;;00000000002519;OVOS CARTELA COM 30;29,000;521,67;17,99;422,82;0,00;0,00;98,85;18,95;23,38;8,04;20,66;A;;
24/05/2026;;00000000002497;TOMATE CARMEM KG;55,085;443,85;8,06;363,30;0,00;0,00;80,55;18,15;22,17;6,84;27,51;A;;
24/05/2026;;00000000004799;CENOURA KG;57,620;410,86;7,13;368,41;0,00;0,00;42,44;10,33;11,52;6,33;33,84;A;;
24/05/2026;;00000000004801;BANANA PRATA KG;64,470;321,69;4,99;208,73;0,00;0,00;112,96;35,11;54,11;4,96;38,80;A;;
24/05/2026;;00000000008064;OVOS CARTELA COM 20;24,000;287,76;11,99;252,10;0,00;0,00;35,66;12,39;14,15;4,44;43,24;A;;
24/05/2026;;00000000002496;ALHO KG;14,920;268,51;18,00;202,92;18,80;0,00;65,59;17,43;32,32;4,14;47,38;A;;
24/05/2026;;00000000002495;CEBOLA GRAUDA KG;51,605;267,84;5,19;210,59;0,00;0,00;57,25;21,38;27,19;4,13;51,51;A;;
24/05/2026;;00000000010772;TOMATE ITALIANO KG;25,325;227,71;8,99;175,26;0,00;0,00;52,45;23,03;29,92;3,51;55,02;A;;
24/05/2026;;00000000012302;ALFACE CRESPA UN.;71,000;176,78;2,49;88,75;0,00;0,00;88,03;49,80;99,19;2,73;57,74;A;;
24/05/2026;;00000000010522;MARACUJA KG;22,035;176,04;7,99;114,68;0,00;0,00;61,36;34,86;53,51;2,71;60,46;A;;
24/05/2026;;00000000010684;MORANGO BANDEJA UN.;18,000;143,82;7,99;88,00;0,00;0,00;55,82;38,81;63,43;2,22;62,68;A;;
24/05/2026;;00000000000471;CARTELA OVOS C/12;19,000;132,81;6,99;118,75;0,00;0,00;14,06;10,59;11,84;2,05;64,72;A;;
24/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;21,000;127,29;6,06;125,20;0,00;0,00;2,09;1,64;1,67;1,96;66,69;A;;
24/05/2026;;00000000002137;MACA GALA SC 850GR;25,000;125,05;5,00;104,04;0,00;0,00;21,01;16,80;20,19;1,93;68,61;A;;
24/05/2026;;00000000010507;QUIABO KG;14,808;121,85;8,23;133,41;0,00;0,00;-11,56;-9,49;-8,67;1,88;70,49;A;;
24/05/2026;;00000000011761;TANGERINA POKAN KG;27,075;108,01;3,99;70,37;0,00;0,00;37,64;34,85;53,50;1,67;72,16;A;;
24/05/2026;;00000000002502;PIMENTAO KG;14,310;104,32;7,29;73,33;0,00;0,00;30,99;29,70;42,25;1,61;73,77;A;;
24/05/2026;;00000000004803;JILO KG;11,405;91,12;7,99;60,33;0,00;0,00;30,79;33,79;51,03;1,40;75,17;A;;
24/05/2026;;00000000012309;BROCOLIS UN;11,000;76,89;6,99;66,00;0,00;0,00;10,89;14,16;16,50;1,19;76,36;A;;
24/05/2026;;00000000012305;COENTRO UN.;50,000;74,50;1,49;85,00;0,00;0,00;-10,50;-14,09;-12,35;1,15;77,51;A;;
24/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;8,000;71,92;8,99;57,50;0,00;0,00;14,42;20,05;25,08;1,11;78,62;A;;
24/05/2026;;00000000012307;CHEIRO VERDE UN.;28,000;69,72;2,49;47,60;0,00;0,00;22,12;31,73;46,47;1,07;79,69;A;;
24/05/2026;;00000000004797;LARANJA PERA KG;17,065;64,69;3,79;51,19;0,00;0,00;13,49;20,86;26,36;1,00;80,69;B;;
24/05/2026;;00000000010510;REPOLHO KG;15,775;62,94;3,99;45,12;0,00;0,00;17,82;28,32;39,51;0,97;81,66;B;;
24/05/2026;;00000000012304;COUVE UN.;23,000;57,27;2,49;34,50;0,00;0,00;22,77;39,76;66,00;0,88;82,54;B;;
24/05/2026;;00000000010530;MACA  ARGENTINA KG;2,995;56,88;18,99;33,06;0,00;0,00;23,82;41,88;72,07;0,88;83,42;B;;
24/05/2026;;00000000004804;INHAME KG;12,085;56,69;4,69;35,00;0,00;0,00;21,69;38,26;61,97;0,87;84,29;B;;
24/05/2026;;00000000004793;ABOBORA SERGIPANA KG;10,764;53,72;4,99;35,52;0,00;0,00;18,20;33,88;51,23;0,83;85,12;B;;
24/05/2026;;00000000005062;MAMAO PAPAIA UN.;11,000;49,39;4,49;39,99;0,00;0,00;9,40;19,03;23,51;0,76;85,88;B;;
24/05/2026;;00000000002498;LIMAO KG;15,230;48,58;3,19;40,63;0,00;0,00;7,95;16,36;19,56;0,75;86,63;B;;
24/05/2026;;00000000004796;CHUCHU KG;13,375;47,30;3,54;33,00;0,00;0,00;14,30;30,23;43,33;0,73;87,36;B;;
24/05/2026;;00000000010526;COCO SECO KG;9,105;43,61;4,79;30,32;8,87;0,00;13,29;10,14;43,83;0,67;88,03;B;;
24/05/2026;;00000000010627;MACA GALA KG;4,715;42,39;8,99;32,20;0,00;0,00;10,19;24,03;31,63;0,65;88,69;B;;
24/05/2026;;00000000007656;BATATA BAROA BDJ UNIDADE;7,000;41,23;5,89;29,40;0,00;0,00;11,83;28,69;40,24;0,64;89,32;B;;
24/05/2026;;00000000010521;MELAO COMUM KG;7,895;40,97;5,19;34,58;0,00;0,00;6,39;15,60;18,48;0,63;89,95;B;;
24/05/2026;;00000000004798;BETERRABA KG;8,150;40,68;4,99;34,16;0,00;0,00;6,52;16,02;19,07;0,63;90,58;B;;
24/05/2026;;00000000012320;SALSINHA UN;27,000;40,23;1,49;45,90;0,00;0,00;-5,67;-14,09;-12,35;0,62;91,20;B;;
24/05/2026;;00000000010513;PEPINO KG;7,765;37,98;4,89;31,76;0,00;0,00;6,22;16,38;19,59;0,59;91,79;B;;
24/05/2026;;00000000012303;AGRIAO UN.;15,000;37,35;2,49;18,00;0,00;0,00;19,35;51,81;107,50;0,58;92,36;B;;
24/05/2026;;00000000010505;ABOBRINHA KG;11,180;36,44;3,26;42,29;0,00;0,00;-5,85;-16,06;-13,83;0,56;92,92;B;;
24/05/2026;;00000000009605;MELANCIA BABY UN.;4,000;35,96;8,99;27,48;9,21;0,00;8,48;-2,02;30,86;0,55;93,48;B;;
24/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;2,560;35,83;14,00;21,43;0,00;0,00;14,40;40,20;67,22;0,55;94,03;B;;
24/05/2026;;00000000007660;PERA WILLIAM KG;3,570;35,66;9,99;26,45;0,00;0,00;9,21;25,82;34,80;0,55;94,58;B;;
24/05/2026;;00000000010525;MANGA PALMER KG;5,935;35,54;5,99;26,83;0,00;0,00;8,71;24,52;32,48;0,55;95,13;C;;
24/05/2026;;00000000010509;CEBOLA ROXA KG;5,150;35,12;6,82;28,82;0,00;0,00;6,30;17,93;21,84;0,54;95,67;C;;
24/05/2026;;00000000001557;BATATA DOCE KG;6,790;31,84;4,69;24,38;0,00;0,00;7,46;23,44;30,62;0,49;96,16;C;;
24/05/2026;;00000000010506;BERINJELA KG;4,425;30,05;6,79;17,52;0,00;0,00;12,53;41,69;71,49;0,46;96,63;C;;
24/05/2026;;00000000010523;ABACATE KG;6,450;28,32;4,39;17,48;0,00;0,00;10,84;38,28;62,02;0,44;97,06;C;;
24/05/2026;;00000000004802;ABACAXI GRANDE UN.;3,000;23,97;7,99;21,50;0,00;0,00;2,47;10,30;11,49;0,37;97,43;C;;
24/05/2026;;00000000010512;PEPINO JAPONES KG;4,110;20,50;4,99;17,84;0,00;0,00;2,66;12,99;14,93;0,32;97,75;C;;
24/05/2026;;00000000004889;MELANCIA KG;4,869;18,45;3,79;14,43;0,00;0,00;4,02;21,81;27,90;0,28;98,03;C;;
24/05/2026;;00000000002429;TOMATE CEREJA UN.;3,000;14,97;4,99;13,74;0,00;0,00;1,23;8,22;8,95;0,23;98,26;C;;
24/05/2026;;00000000010514;GENGIBRE KG;0,985;14,56;14,78;6,02;0,00;1,26;8,54;49,98;141,69;0,22;98,49;C;;
24/05/2026;;00000000011704;MELANCIA FATIADA BDJ KG;2,224;13,32;5,99;0,00;0,00;0,00;13,32;100,00;0,00;0,21;98,69;C;;
24/05/2026;;00000000010511;REPOLHO ROXO KG;1,410;12,67;8,99;5,25;0,00;0,00;7,42;58,60;141,55;0,20;98,89;C;;
24/05/2026;;00000000009239;BANANA PROMOCAO BDJ;4,000;11,96;2,99;0,00;1,49;0,83;11,96;80,56;0,00;0,18;99,07;C;;
24/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;2,000;7,98;3,99;0,00;0,00;0,00;7,98;100,00;0,00;0,12;99,20;C;;
24/05/2026;;00000000004405;MOSTARDA UN;3,000;7,47;2,49;3,30;0,00;0,00;4,17;55,82;126,36;0,12;99,31;C;;
24/05/2026;;00000000012306;HORTELA UN;5,000;7,45;1,49;4,50;0,00;0,00;2,95;39,60;65,56;0,11;99,43;C;;
24/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,42;0,00;0,00;1,07;16,49;19,74;0,10;99,53;C;;
24/05/2026;;00000000011623;TORTINHA DE LIMAO DA CASA P;1,000;5,99;5,99;0,00;0,00;0,00;5,99;100,00;0,00;0,09;99,62;C;;
24/05/2026;;00000000010691;CAQUI BANDEJA;1,000;4,99;4,99;3,00;0,00;0,00;1,99;39,88;66,33;0,08;99,69;C;;
24/05/2026;;00000000010529;MACA VERDE KG;0,215;3,65;16,98;2,51;0,00;0,00;1,14;31,26;45,47;0,06;99,75;C;;
24/05/2026;;00000000010508;CEBOLA MIUDA KG;0,780;3,50;4,49;1,56;0,00;0,00;1,94;55,43;124,36;0,05;99,81;C;;
24/05/2026;;00000000007657;MAMAO FORMOSA KG;0,551;3,30;5,99;1,65;0,00;0,00;1,65;49,91;99,64;0,05;99,86;C;;
24/05/2026;;00000000011048;AIPIM KG;1,070;3,20;2,99;1,99;0,00;0,00;1,21;37,81;60,79;0,05;99,91;C;;
24/05/2026;;00000000010518;BANANA DAGUA KG;0,670;2,67;3,99;1,79;0,00;0,00;0,88;33,00;49,25;0,04;99,95;C;;
24/05/2026;;00000000007308;SALSA G;2,000;1,98;0,99;7,00;0,00;0,00;-5,02;-253,54;-71,71;0,03;99,98;C;;
24/05/2026;;00000000012312;LOURO UN.;1,000;1,49;1,49;1,20;0,00;0,00;0,29;19,46;24,17;0,02;100,00;C;;
25/05/2026;;00000000002494;BATATA LISA KG;89,910;718,36;7,99;557,44;0,00;0,00;160,92;22,40;28,87;11,81;11,81;A;;
25/05/2026;;00000000002519;OVOS CARTELA COM 30;31,000;557,69;17,99;451,98;0,00;0,00;105,71;18,95;23,39;9,17;20,98;A;;
25/05/2026;;00000000008064;OVOS CARTELA COM 20;36,000;431,64;11,99;378,00;0,00;0,00;53,64;12,43;14,19;7,10;28,07;A;;
25/05/2026;;00000000002497;TOMATE CARMEM KG;44,880;377,75;8,42;303,39;0,00;0,00;74,36;19,69;24,51;6,21;34,28;A;;
25/05/2026;;00000000004799;CENOURA KG;33,795;260,60;7,71;217,98;0,00;0,00;42,62;16,36;19,55;4,28;38,57;A;;
25/05/2026;;00000000012042;CAIXA DE OVOS;1,000;239,99;239,99;0,00;0,00;0,00;239,99;100,00;0,00;3,95;42,51;A;;
25/05/2026;;00000000010522;MARACUJA KG;28,280;225,96;7,99;150,45;0,00;0,00;75,51;33,42;50,19;3,71;46,23;A;;
25/05/2026;;00000000010525;MANGA PALMER KG;29,305;175,49;5,99;132,46;0,00;0,00;43,03;24,52;32,49;2,88;49,11;A;;
25/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;21,000;151,29;7,20;125,50;0,00;0,00;25,79;17,05;20,55;2,49;51,60;A;;
25/05/2026;;00000000002495;CEBOLA GRAUDA KG;28,100;145,82;5,19;114,37;0,00;0,00;31,45;21,57;27,50;2,40;53,99;A;;
25/05/2026;;00000000002496;ALHO KG;7,510;135,17;18,00;104,61;9,46;0,00;30,56;15,61;29,21;2,22;56,22;A;;
25/05/2026;;00000000010507;QUIABO KG;12,277;131,84;10,74;111,23;0,00;0,00;20,61;15,63;18,53;2,17;58,38;A;;
25/05/2026;;00000000012302;ALFACE CRESPA UN.;51,000;126,99;2,49;63,75;0,00;0,00;63,24;49,80;99,20;2,09;60,47;A;;
25/05/2026;;00000000004801;BANANA PRATA KG;25,365;126,53;4,99;81,68;0,00;0,00;44,85;35,45;54,92;2,08;62,55;A;;
25/05/2026;;00000000011761;TANGERINA POKAN KG;29,085;116,05;3,99;75,62;0,00;0,00;40,43;34,84;53,46;1,91;64,46;A;;
25/05/2026;;00000000002137;MACA GALA SC 850GR;20,000;105,07;5,25;83,40;0,00;0,00;21,67;20,62;25,98;1,73;66,19;A;;
25/05/2026;;00000000010627;MACA GALA KG;10,695;96,16;8,99;73,05;0,00;0,00;23,11;24,04;31,64;1,58;67,77;A;;
25/05/2026;;00000000002502;PIMENTAO KG;12,560;91,48;7,28;65,36;0,00;0,00;26,12;28,56;39,97;1,50;69,27;A;;
25/05/2026;;00000000004804;INHAME KG;18,995;89,03;4,69;52,62;0,00;0,00;36,41;40,90;69,21;1,46;70,73;A;;
25/05/2026;;00000000010526;COCO SECO KG;18,520;88,72;4,79;61,67;17,74;0,00;27,05;10,49;43,86;1,46;72,19;A;;
25/05/2026;;00000000012309;BROCOLIS UN;12,000;88,38;7,36;72,00;0,00;0,00;16,38;18,53;22,75;1,45;73,65;A;;
